places,count,first_date,last_date,lat,lon
Earth,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,0.0,0.0
People’s Republic of China,28,2010-01-10 23:46:48 -0500,2010-12-28 08:58:27 -0500,35.0,105.0
Copenhagen,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,55.67594,12.56553
Republic of Peru,7,2010-01-27 13:16:28 -0500,2010-12-29 15:23:57 -0500,-10.0,-75.25
Cusco,8,2010-01-27 13:16:28 -0500,2010-12-29 15:23:57 -0500,-13.52264,-71.96734
Pisac,2,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,-13.4225,-71.84667
Saylla,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,-13.553,-71.83176
Apurimac,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,-14.0,-73.0
El Niño,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,-16.40061,-71.857
Hellenic Republic,13,2010-02-26 17:00:48 -0500,2010-12-26 06:02:25 -0500,39.0,22.0
Federal Republic of Germany,2,2010-02-26 17:00:48 -0500,2010-12-31 02:27:04 -0500,51.5,10.5
Dimos Kalavryta,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,37.96073,22.04996
Berlin,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,52.52437,13.41053
Kingdom of Saudi Arabia,2,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,25.0,45.0
Federative Republic of Brazil,22,2010-05-03 13:03:47 -0400,2010-12-14 13:43:55 -0500,-10.0,-55.0
Riyadh,7,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,24.68773,46.72185
Rio de Janeiro,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,-22.90278,-43.2075
Korais,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,-25.93333,16.51667
Kingdom of Thailand,7,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,15.5,101.0
Bangkok,13,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,13.75398,100.50144
Ban Wat Sala Daeng,2,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,13.75103,100.35133
Mahawitthayalai Ramkhamhaeng,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,13.75664,100.61769
Republic of India,16,2010-05-22 08:43:34 -0400,2010-12-30 16:44:29 -0500,22.0,79.0
Mangalore,11,2010-05-22 08:43:34 -0400,2010-12-30 16:44:29 -0500,12.91723,74.85603
Dhubai,2,2010-05-22 08:43:34 -0400,2010-12-30 16:44:29 -0500,27.64324,78.28848
State of Karnātaka,1,2010-05-22 08:43:34 -0400,2010-05-22 08:43:34 -0400,13.5,76.0
St Aloysius Oval,1,2010-05-22 08:43:34 -0400,2010-05-22 08:43:34 -0400,-33.7818,151.2012
Europe,2,2010-05-28 03:45:10 -0400,2010-12-31 03:46:44 -0500,48.69096,9.14062
Republic of Guatemala,7,2010-05-28 03:45:10 -0400,2010-12-29 15:23:57 -0500,15.5,-90.25
Republic of Iceland,2,2010-05-28 03:45:10 -0400,2010-12-20 02:15:06 -0500,65.0,-18.0
Guatemala City,2,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,14.64072,-90.51327
San Vicente Pacaya,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,14.41611,-90.63917
El Patrocinio,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,14.38333,-90.63333
Amatitlán,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,14.4875,-90.61528
Petapa,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,14.50278,-90.55167
Amatitán,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,20.8344,-103.73015
Los Pocitos,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,20.53724,-103.9372
South West City,1,2010-05-28 03:45:10 -0400,2010-05-28 03:45:10 -0400,36.51258,-94.61133
Republic of Ecuador,3,2010-05-29 10:52:38 -0400,2010-12-29 15:23:57 -0500,-1.25,-78.25
Guayaquil,6,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-2.20584,-79.90795
Quito,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-0.22985,-78.52495
Provincia del Tungurahua,10,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-1.25,-78.5
Hacienda Guayas,2,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-1.31667,-79.86667
Penipe,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-1.58083,-78.53726
Hacienda Pondoa,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-1.20402,-78.61995
Los Ríos,2,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,18.52131,-71.59106
Sierra,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-2.0,-78.5
Río Balsar,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,8.95446,-83.51958
Provincia de La Pampa,1,2010-05-29 10:52:38 -0400,2010-05-29 10:52:38 -0400,-37.0,-66.0
Republic of South Africa,4,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,-29.0,24.0
United States,8,2010-06-13 20:08:51 -0400,2010-12-29 15:23:57 -0500,39.76,-98.5
África,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,-5.74057,-35.21173
Republic of Chile,8,2010-12-14 13:43:55 -0500,2010-12-29 15:23:57 -0500,-30.0,-71.0
Russian Federation,4,2010-12-14 13:43:55 -0500,2010-12-14 13:43:55 -0500,60.0,100.0
Kingdom of Bahrain,1,2010-12-14 13:43:55 -0500,2010-12-14 13:43:55 -0500,26.03333,50.55
Santiago,3,2010-12-14 13:43:55 -0500,2010-12-29 15:23:57 -0500,-33.45694,-70.64827
Democratic People’s Republic of Korea,12,2010-12-20 02:15:06 -0500,2010-12-21 06:09:11 -0500,40.0,127.0
Hong Kong,7,2010-12-20 02:15:06 -0500,2010-12-21 06:09:11 -0500,22.28552,114.15769
Republic of Korea,4,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,36.5,127.75
Seoul,1,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,37.566,126.9784
Cheonan,2,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,36.8065,127.1522
Nae-dong,3,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,34.50139,126.89611
Korea,2,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,37.94203,-83.47852
Suðurland,1,2010-12-20 02:15:06 -0500,2010-12-20 02:15:06 -0500,64.0,-19.0
Republic of Cameroon,2,2010-12-20 09:27:31 -0500,2010-12-26 06:02:25 -0500,6.0,12.5
Kingdom of Cambodia,8,2010-12-20 09:27:31 -0500,2010-12-20 09:27:31 -0500,13.0,105.0
Japan,9,2010-12-21 06:09:11 -0500,2010-12-28 08:58:27 -0500,35.68536,139.75309
Taiwan,3,2010-12-21 06:09:11 -0500,2010-12-21 06:09:11 -0500,24.0,121.0
Shanghai,3,2010-12-21 06:09:11 -0500,2010-12-21 06:09:11 -0500,31.22222,121.45806
Guangxi Zhuangzu Zizhiqu,1,2010-12-21 06:09:11 -0500,2010-12-21 06:09:11 -0500,24.0,109.0
Oslo,2,2010-12-21 06:09:11 -0500,2010-12-21 06:09:11 -0500,59.91273,10.74609
Diaoyu Islands,1,2010-12-21 06:09:11 -0500,2010-12-21 06:09:11 -0500,25.83333,123.58333
Republic of Armenia,8,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,40.25,45.0
Republic of Azerbaijan,8,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,40.5,47.5
Canada,1,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,60.10867,-113.64258
Kingdom of Norway,1,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,62.0,10.0
Vancouver,1,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,49.24966,-123.11934
Baku,1,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,40.37767,49.89201
Georgia,11,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,32.75042,-83.50018
Tbilisi,2,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,41.69411,44.83368
Tsopi,1,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,41.2443,44.73322
Caucasus Mountains,2,2010-12-23 14:26:15 -0500,2010-12-23 14:26:15 -0500,42.5,45.0
Republic of Haiti,10,2010-12-24 13:59:47 -0500,2010-12-28 08:58:27 -0500,19.0,-72.41667
Dominican Republic,2,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,19.0,-70.66667
Jamaica,3,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,18.16667,-77.25
Republic of Cuba,4,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,22.0,-79.5
Kingdom of Spain,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,40.0,-4.0
Bolivarian Republic of Venezuela,3,2010-12-24 13:59:47 -0500,2010-12-29 15:23:57 -0500,8.0,-66.0
Barbados,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,13.16667,-59.53333
Republic of Trinidad and Tobago,2,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,11.0,-61.0
San Juan,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,-31.5375,-68.53639
Caribbean Key,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,26.40008,-80.07226
Juvenat,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,18.52222,-72.3
Río Piedras,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,-25.31333,-64.91022
United State Sur Number 83,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,60.38861,-151.29306
Escambray,1,2010-12-24 13:59:47 -0500,2010-12-24 13:59:47 -0500,22.11667,-79.75
Republic of Madagascar,4,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,-20.0,47.0
Tunisian Republic,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,34.0,9.0
Republic of Senegal,3,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,14.5,-14.25
Republic of Niger,2,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,18.0,9.0
Kingdom of Morocco,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,32.0,-6.0
Islamic Republic of Mauritania,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,20.25,-10.5
Republic of Benin,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,9.5,2.25
Federal Republic of Nigeria,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,10.0,8.0
Togolese Republic,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,8.66667,1.08333
Republic of Mali,2,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,18.0,-2.0
Democratic Republic of the Congo,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,-2.5,23.5
Republic of Burundi,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,-3.5,30.0
Republic of Guinea,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,10.83333,-10.66667
Republic of Rwanda,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,-2.0,30.0
Paris,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,48.85341,2.3488
Niamey,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,13.51366,2.1098
Dakar,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,14.6937,-17.44406
Grenoble,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,45.16667,5.71667
Champs-Elysées,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,48.86985,2.30721
Mahdia,3,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,35.50472,11.06222
Brazzaville,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,2.51667,15.41667
Cabinda,1,2010-12-26 06:02:25 -0500,2010-12-26 06:02:25 -0500,-5.55,12.2
Kyoto,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,35.02107,135.75385
Tokyo,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,35.6895,139.69171
Kobe,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,34.6913,135.183
Atlantic,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,41.4036,-95.01388
Okinawa,2,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,26.33583,127.80139
Shinjuku-ku,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,35.69384,139.70355
Ōsaka-shi,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,34.69374,135.50218
Taiji,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,25.56917,110.82139
Ogasawara Islands,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,26.88288,142.18231
Ginza,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,35.66667,139.76667
Nara-shi,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,34.68505,135.80485
Fujiyama,2,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,35.36667,138.73333
Hanshin Kokudō-eki,1,2010-12-28 08:58:27 -0500,2010-12-28 08:58:27 -0500,34.73739,135.35486
Mexico,4,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,23.0,-102.0
Republic of Costa Rica,2,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,10.0,-84.0
Republic of Colombia,2,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,4.0,-73.25
Oriental Republic of Uruguay,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,-33.0,-56.0
Argentine Republic,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,-34.0,-64.0
Republic of Nicaragua,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,13.0,-85.0
Chillán,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,-36.60664,-72.10344
Veracruz,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,19.18074,-96.13405
New York,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,43.00035,-75.4999
Maule,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,-35.5,-71.5
Cancún,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,21.17429,-86.84656
Central America,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,25.32417,-99.66797
Río San Juan,1,2010-12-29 15:23:57 -0500,2010-12-29 15:23:57 -0500,26.36463,-98.8538
Bangladesh,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,24.0,90.0
Islamic Republic of Pakistan,10,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,30.0,70.0
Democratic Socialist Republic of Sri Lanka,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,7.75,80.75
Federal Democratic Republic of Nepal,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,28.0,84.0
Republic of Maldives,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,3.2,73.0
Lahore,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,31.54972,74.34361
Mumbai,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,19.07283,72.88261
Pune,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,18.51957,73.85535
Punjab,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,30.86017,72.31976
Karachi,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,24.9056,67.0822
Islamabad,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,33.72148,73.04329
Jammu,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,32.73569,74.86911
New Delhi,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,28.63576,77.22445
Delhi,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,28.65381,77.22897
State of Kerala,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,10.0,76.5
State of Mahārāshtra,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,19.5,75.0
Balochistān,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,28.47849,65.64355
State of Jammu and Kashmīr,2,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,33.91667,76.66667
Asia,1,2010-12-30 16:44:29 -0500,2010-12-30 16:44:29 -0500,29.84064,89.29688
Southeast Asia,5,2010-12-31 03:46:44 -0500,2011-01-03 03:23:02 -0500,12.38293,103.00781
South America,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-14.60485,-57.65625
Democratic Republic of Timor-Leste,4,2010-12-31 03:46:44 -0500,2011-01-03 03:23:02 -0500,-8.83333,125.75
Portuguese Republic,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,39.6945,-8.13057
Republic of Mozambique,6,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-18.25,35.0
Republic of Angola,2,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-12.5,18.5
Republic of Guinea-Bissau,3,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,12.0,-15.0
Republic of Cabo Verde,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,16.0,-24.0
Commonwealth of Australia,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-25.0,135.0
Maputo,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-25.96553,32.58322
Luanda,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-8.83682,13.23432
Estado de São Paulo,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-22.0,-49.0
Panguila,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-8.73183,13.43734
Timor,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-7.06401,15.41658
Estado de Rondônia,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-11.0,-63.0
Amazon River,1,2010-12-31 03:46:44 -0500,2010-12-31 03:46:44 -0500,-0.16667,-49.0
Arab Republic of Egypt,1,2010-12-31 02:27:04 -0500,2010-12-31 02:27:04 -0500,27.0,30.0
Republic of Macedonia,1,2010-12-31 02:27:04 -0500,2010-12-31 02:27:04 -0500,41.66667,21.75
Union of Burma,10,2010-12-31 02:27:04 -0500,2011-01-03 03:23:02 -0500,21.0,96.0
Republic of Indonesia,21,2010-12-31 02:27:04 -0500,2010-10-28 19:55:59 -0400,-5.0,120.0
Moscow,1,2010-12-31 02:27:04 -0500,2010-12-31 02:27:04 -0500,55.75222,37.61556
Skopje,1,2010-12-31 02:27:04 -0500,2010-12-31 02:27:04 -0500,41.99646,21.43141
Quebrada China China,2,2010-12-31 02:27:04 -0500,2010-12-31 02:27:04 -0500,-10.19392,-77.0028
Baoding,1,2010-10-22 10:15:13 -0400,2010-10-22 10:15:13 -0400,38.85111,115.49028
Hebei Sheng,1,2010-10-22 10:15:13 -0400,2010-10-22 10:15:13 -0400,39.0,116.0
Malaysia,14,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,2.5,112.5
Republic of Singapore,16,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,1.36667,103.8
Jakarta,2,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,-6.21462,106.84513
Mentawai District,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,1.98917,99.51889
Wasior,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,-2.7169,134.5135
Nanggroe Aceh Darussalam Province,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,4.0,97.0
Provinsi Papua Barat,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,-0.86531,134.06118
Manila,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,14.6042,120.9822
Mohammedia,1,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,33.68607,-7.38298
Gunung Merapi,3,2010-10-28 19:55:59 -0400,2010-10-28 19:55:59 -0400,-8.0659,114.2602
Republic of the Philippines,10,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,13.0,122.0
Brunei Darussalam,5,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,4.5,114.66667
Socialist Republic of Vietnam,2,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,16.16667,107.83333
Sumatra,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,0.0,102.0
Lao People’s Democratic Republic,3,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,18.0,105.0
Islamic Republic of Iran,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,32.0,53.0
Yangon,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,16.80528,96.15611
Hanoi,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,21.0245,105.84117
Provinsi Kalimantan Barat,2,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,0.0,110.5
Province of Albay,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,13.21667,123.55
Quong Ming Buddhism and Taoism Society,1,2011-01-03 03:23:02 -0500,2011-01-03 03:23:02 -0500,37.79493,-122.40942
